protocol,n,seed,originated,delivered,resolved,unresolved,unresolved_share,completion_rate,delivered_per_originated,stall_rate,delivered_per_slot_used,ceiling_utilisation,delivery_latency_mean,delivery_latency_p95,ack_latency_mean,first_hop_latency_mean,satellite,dropped_loop,dropped_ttl,blocked,stall_no_belief,belief_hops_mean,delivered_hops_mean,gossip_redundant_share,mpr_share
linkstate-mpr,3000,9,5950,2857,4607,1343,0.2257142857142857,0.620143260256132,0.48016806722689076,0.8841174692726174,0.3104759834818518,0.13123323411604748,31.639481974098704,105,43.45331246739698,16.84227330779055,1750,0,0,913,69293,3.086568596724908,2.303115155757788,0.396294284980434,0.33281258135366115
linkstate-mpr,100,10,200,0,130,70,0.35,0,0,1,0,0,0,0,0,0,130,0,0,0,4861,0,0,0.0580715059588299,0.2643225219763565
linkstate-mpr,200,10,400,8,256,144,0.36,0.03125,0.02,0.9987340436754932,0.6666666666666666,0.012499999999999999,6.25,10,9.125,4.25,248,0,0,0,9467,1.5078369905956113,0.5,0.1639183850976697,0.3353278327139888
linkstate-mpr,400,10,798,51,516,282,0.3533834586466165,0.09883720930232558,0.06390977443609022,0.9904830014303003,0.2947976878612717,0.053125000000000006,18.745098039215687,50,27.1,8.404255319148936,465,0,0,0,18005,3.1681842528119977,2.3529411764705883,0.24997256028666429,0.443255365050528
linkstate-mpr,600,10,1194,196,809,385,0.3224455611390285,0.242274412855377,0.16415410385259632,0.9726172527606862,0.2916666666666667,0.07218621096051857,23.627551020408163,85,35.67045454545455,12.711340206185566,613,0,0,0,23869,3.0975148960906846,2.4081632653061225,0.2927465287482328,0.4696918745343171
linkstate-mpr,800,10,1588,411,1132,456,0.2871536523929471,0.3630742049469965,0.258816120906801,0.9496067776015121,0.275284661754856,0.12168403600189485,29.476885644768856,95,42.82960893854749,17.00232558139535,721,0,0,1,28133,3.321558245083207,2.67639902676399,0.33084741403215934,0.49725363130971273
linkstate-mpr,1200,10,2388,868,1792,596,0.24958123953098826,0.484375,0.36348408710217756,0.9266602841882495,0.29817931982136725,0.15069444444444444,28.018433179723502,105,40.95538461538462,17.651735722284435,923,1,0,0,36781,3.2207692307692306,2.5506912442396312,0.35947091464717723,0.4773388931761651
linkstate-mpr,1600,10,3180,1340,2434,746,0.23459119496855346,0.5505341002465078,0.42138364779874216,0.9053564321176446,0.2965914121292607,0.16391036304922205,31.101492537313433,105,44.01322482197355,16.89757785467128,1088,6,0,125,43094,3.2108506363027463,2.4835820895522387,0.3713066489552282,0.438462691863167
linkstate-mpr,2000,10,3979,1753,3046,933,0.23448102538326213,0.5755088640840447,0.4405629555164614,0.9049611578893214,0.3163118007939372,0.1643108878224355,27.758699372504278,95,40.85540211210398,15.004407713498622,1293,0,0,110,52661,3.09851224300031,2.3776383342840846,0.38504058292564186,0.4012876408955131
linkstate-mpr,3000,10,5949,2678,4572,1377,0.2314674735249622,0.5857392825896763,0.45015969070432005,0.8991136446789175,0.31328965839962564,0.19844092714446618,30.386855862584017,105,43.312350119904075,16.339958875942425,1894,0,0,432,75749,3.1380203574921803,2.3483943241224794,0.3975755383496557,0.33224572199396357
linkstate-mpr,100,11,196,7,122,74,0.37755102040816324,0.05737704918032787,0.03571428571428571,0.9972683815160482,0.5833333333333334,0.010937500000000001,7.571428571428571,20,11.142857142857142,5,115,0,0,0,4381,1.7523219814241486,0.7142857142857143,0.033074417439238286,0.22825040128410914
linkstate-mpr,200,11,396,11,247,149,0.37626262626262624,0.044534412955465584,0.027777777777777776,0.9974619289340102,0.4782608695652174,0.013297872340425532,7.545454545454546,15,11.818181818181818,5,236,0,0,0,9039,1.871031746031746,0.9090909090909091,0.12522891776401848,0.33085606113720817
linkstate-mpr,400,11,794,25,498,296,0.37279596977329976,0.050200803212851405,0.031486146095717885,0.9967764847292794,0.423728813559322,0.021287465940054498,8.84,20,14.44,4.888888888888889,473,0,0,0,18244,2.5390693590869184,1.4,0.25512725981757606,0.47246858253157414
linkstate-mpr,600,11,1193,150,778,415,0.34786253143336127,0.1928020565552699,0.12573344509639564,0.9780228498889242,0.27075812274368233,0.06046436633344083,29.1,110,36.25,19.726666666666667,628,0,0,0,24654,3.2786127167630057,2.5933333333333333,0.3051550779379688,0.5151020030164316
linkstate-mpr,800,11,1594,393,1107,487,0.3055207026348808,0.35501355013550134,0.2465495608531995,0.9526227865018376,0.2771509167842031,0.08697769121813032,26.1323155216285,90,37.598853868194844,15.774936061381075,714,0,0,0,28512,3.315901328273245,2.6615776081424936,0.323320711669815,0.5135313888770707
linkstate-mpr,1200,11,2390,743,1676,714,0.298744769874477,0.44331742243436756,0.3108786610878661,0.935642474499156,0.282402128468263,0.10829640858208954,28.53028263795424,95,40.73255813953488,16.192457737321195,932,1,0,0,38250,3.2068438867332616,2.6150740242261103,0.3542412830199252,0.488081131589995
linkstate-mpr,1600,11,3180,1185,2313,867,0.27264150943396226,0.5123216601815823,0.37264150943396224,0.9189279798059478,0.2882510338117246,0.12549775480809963,30.79409282700422,105,42.17633410672854,16.356614626129826,1122,6,0,66,46531,3.19222074986359,2.557805907172996,0.3700940684945058,0.44825862483448636
linkstate-mpr,2000,11,3975,1727,2987,988,0.24855345911949686,0.5781720790090392,0.43446540880503143,0.8994147768836869,0.29904761904761906,0.14486310562340624,29.70874348581355,100,42.4946764946765,16.340785169029445,1259,1,0,302,51337,3.2074106063223353,2.4742327735958307,0.38458200383920554,0.4098131206837661
linkstate-mpr,3000,11,5956,2688,4526,1430,0.24009402283411685,0.5939019001325674,0.4513096037609134,0.8973197161488301,0.31379873920149426,0.15909090909090912,32.30357142857143,110,44.09892879647133,18.161541061169313,1836,2,0,883,73975,3.10710084482943,2.3273809523809526,0.39843303129916263,0.33451123383907994
linkstate-mpr,100,12,198,4,124,74,0.37373737373737376,0.03225806451612903,0.020202020202020204,0.9987445072190835,0.6666666666666666,0.012499999999999999,6.25,10,8.75,4,120,0,0,0,4773,1.4935897435897436,0.5,0.15740181268882175,0.2872444011684518
linkstate-mpr,200,12,395,10,247,148,0.37468354430379747,0.04048582995951417,0.02531645569620253,0.9983792544570502,0.6666666666666666,0.014518002322880372,6.5,15,9.6,4.833333333333333,237,0,0,0,9240,1.5714285714285714,0.6,0.13000555070969788,0.32263676783297895
linkstate-mpr,400,12,792,24,503,289,0.3648989898989899,0.04771371769383698,0.030303030303030304,0.9970955249569707,0.4444444444444444,0.026019080659150044,9.791666666666666,20,15.291666666666666,5.25,479,0,0,0,18538,2.2814885496183206,1.25,0.25379990889201137,0.5058819985238519
linkstate-mpr,600,12,1188,200,801,387,0.32575757575757575,0.24968789013732834,0.16835016835016836,0.9678219835652103,0.2528445006321112,0.0769941484447182,29.47,95,39.65405405405406,17.383084577114428,601,0,0,0,23791,3.3884502244929555,2.89,0.30817279385931967,0.5319734928074996
linkstate-mpr,800,12,1589,286,1068,521,0.3278791692888609,0.26779026217228463,0.17998741346758967,0.9665031665217931,0.26506024096385544,0.10179384965831435,29.157342657342657,95,39.48461538461538,14.013651877133105,782,0,0,0,31133,3.3542443284694854,2.7762237762237763,0.3325606144243222,0.5106302355611638
linkstate-mpr,1200,12,2382,711,1690,692,0.290512174643157,0.42071005917159765,0.29848866498740556,0.9370619299087855,0.2711670480549199,0.13241209773539928,31.454289732770746,110,44.18487394957983,18.57,979,0,0,82,38956,3.312020143647321,2.6258790436005626,0.3583613376876649,0.47093391327737266
linkstate-mpr,1600,12,3182,1120,2299,883,0.2774984286612194,0.4871683340582862,0.3519798868636078,0.9226760509211184,0.27853767719472766,0.16292330967066215,34.89107142857143,115,49.48941798941799,18.425670186839966,1179,0,0,246,47735,3.3270492484012957,2.6875,0.37243141928959134,0.43394165268365986
linkstate-mpr,2000,12,3971,1572,2919,1052,0.26492067489297405,0.538540596094553,0.3958700579199194,0.9070229283264127,0.27749338040600174,0.16304347826086957,38.225826972010175,115,49.81563706563706,19.820963172804532,1346,1,0,393,54871,3.2754525209844116,2.604961832061069,0.38447643846321333,0.4005352428050555
linkstate-mpr,3000,12,5946,2581,4421,1525,0.2564749411368988,0.5838045691020132,0.43407332660612175,0.8917219657626466,0.28655490174308873,0.18048951048951048,37.289035257652074,120,50.441651705565526,19.056028833551768,1837,3,0,1427,72750,3.2504946452686787,2.427741185586982,0.3998422721915554,0.33399989690388476
linkstate-mpr,100,13,197,15,127,70,0.3553299492385787,0.11811023622047244,0.07614213197969544,0.994732020155749,0.6521739130434783,0.021234428086070213,6.466666666666667,15,10.333333333333334,5.3,112,0,0,0,4343,1.6921739130434783,0.6666666666666666,0.0549171765408148,0.21100362756952842
linkstate-mpr,200,13,395,39,254,141,0.3569620253164557,0.15354330708661418,0.09873417721518987,0.9888680571830326,0.4105263157894737,0.022716682199440823,10.923076923076923,30,16.41025641025641,7.178571428571429,215,0,0,0,8439,2.350657894736842,1.435897435897436,0.1362623486592884,0.2644175317185698
linkstate-mpr,400,13,791,134,532,259,0.3274336283185841,0.2518796992481203,0.16940581542351454,0.9794073329984933,0.40853658536585363,0.039458186101295645,14.888059701492537,60,21.84732824427481,10.428571428571429,398,0,0,0,15600,2.4458804523424877,1.537313432835821,0.253754443360911,0.45079252256734664
linkstate-mpr,600,13,1188,272,831,357,0.3005050505050505,0.32731648616125153,0.22895622895622897,0.9572543455125931,0.2821576763485477,0.06628972509261065,23.481617647058822,75,32.23360655737705,15.830258302583026,559,0,0,0,21588,3.071946397188049,2.488970588235294,0.3057520365838536,0.5083811261730969
linkstate-mpr,800,13,1588,502,1151,437,0.2751889168765743,0.43614248479582973,0.3161209068010076,0.9368051280194112,0.28767908309455587,0.09066608871550354,29.633466135458168,105,37.325635103926096,18.05314960629921,648,1,0,5,25863,3.138425410950439,2.4641434262948207,0.32822295602922735,0.5113045081589379
linkstate-mpr,1200,13,2382,894,1774,608,0.25524769101595296,0.503945885005637,0.37531486146095716,0.9206638280408351,0.2890397672162949,0.126844494892168,29.460850111856825,100,41.32703488372093,18.497826086956522,880,0,0,1,35892,3.1643239386371746,2.548098434004474,0.3574840982461267,0.4801253288073883
linkstate-mpr,1600,13,3176,1215,2342,834,0.26259445843828716,0.5187873612297181,0.3825566750629723,0.9154062751407884,0.2888730385164051,0.1374932102118414,31.5440329218107,105,43.03801843317972,16.985485103132163,1127,0,0,196,45318,3.216849244882524,2.5078189300411524,0.371793597121016,0.43610125681130124
linkstate-mpr,2000,13,3974,1595,2971,1003,0.2523905385002516,0.5368562773476944,0.40135883241066933,0.9130929603483539,0.302713987473904,0.14318802068371156,31.302194357366773,100,43.069664902998234,18.505827505827504,1375,1,0,252,55107,3.1331797580252463,2.4031347962382443,0.3822874747153986,0.40376948992200745
linkstate-mpr,3000,13,5953,2765,4588,1365,0.2292961532000672,0.6026591107236269,0.46447169494372587,0.8880943296367866,0.3041135063792345,0.17541744911942345,33.43363471971067,110,44.763125763125764,19.488503937007874,1823,0,0,996,71159,3.1679780663310027,2.342857142857143,0.39553611870474287,0.33734909318155853
linkstate-mpr,100,14,196,8,128,68,0.3469387755102041,0.0625,0.04081632653061224,0.9974500637484063,0.6666666666666666,0.010266940451745381,6.125,15,8.625,4.75,120,0,0,0,4694,1.4453781512605042,0.5,0.031110207401382674,0.1154663518299882
linkstate-mpr,200,14,394,22,255,139,0.35279187817258884,0.08627450980392157,0.05583756345177665,0.9951154529307282,0.5,0.02133436772692009,8.136363636363637,15,13,4.8125,233,0,0,0,8964,2.096597145993414,1.0454545454545454,0.12629150020664004,0.38633495583198124
linkstate-mpr,400,14,787,128,532,255,0.3240152477763659,0.24060150375939848,0.16264294790343076,0.9732016925246827,0.2929061784897025,0.05714285714285715,19.6171875,65,30.66115702479339,13.38655462184874,404,0,0,0,15870,3.196826758147513,2.4609375,0.257450591451172,0.5020196848153837
linkstate-mpr,600,14,1187,297,842,345,0.2906486941870261,0.3527315914489311,0.2502106149957877,0.9531577305343851,0.2825880114176974,0.0928125,22.956228956228955,80,32.724409448818896,13.05084745762712,545,0,0,0,21386,3.193169690501601,2.589225589225589,0.29646331233620415,0.5107599528732036
linkstate-mpr,800,14,1586,592,1172,414,0.2610340479192938,0.5051194539249146,0.37326607818411095,0.9173391064751033,0.2819047619047619,0.11358403683806599,24.407094594594593,75,36.794285714285714,14.323181049069374,579,1,0,0,23305,3.243486668023611,2.6182432432432434,0.32297378732640547,0.49877478526499647
linkstate-mpr,1200,14,2378,979,1784,594,0.24978973927670312,0.5487668161434978,0.41169049621530696,0.90748679370523,0.2926756352765321,0.1257320456180006,25.699693564862105,80,39.84860557768924,12.96,805,0,0,0,32812,3.275983399494767,2.5812053115423903,0.35773644211320627,0.4823980740701494
linkstate-mpr,1600,14,3170,1319,2398,772,0.24353312302839117,0.5500417014178482,0.4160883280757098,0.9090871030541542,0.30370711489753627,0.1417304220751311,28.601213040181957,100,40.903030303030306,16.167397660818715,1079,0,0,25,43403,3.147472100483441,2.4435178165276725,0.37031857435142307,0.44824432477012505
linkstate-mpr,2000,14,3964,1684,3001,963,0.2429364278506559,0.5611462845718094,0.4248234106962664,0.9094002912193966,0.3147075313025603,0.17269669374025762,29.652612826603324,95,42.45628415300546,15.409714285714285,1317,0,0,35,53676,3.1157571209034702,2.4144893111638956,0.38469961386084006,0.404600161106702
linkstate-mpr,3000,14,5942,2750,4546,1396,0.23493773140356783,0.6049274087109547,0.4628071356445641,0.8895174997828811,0.308815272318922,0.14757652513630706,30.896727272727272,105,45.09331919406151,16.58754098360656,1796,0,0,796,70900,3.103312829613088,2.2901818181818183,0.3995908422326296,0.33031228877142926
linkstate-mpr,100,15,200,1,116,84,0.42,0.008620689655172414,0.005,0.9997865528281751,1,0.04807692307692307,127,130,127,0,115,0,0,0,4684,1,0,0.07977922729553437,0.2561576354679803
linkstate-mpr,200,15,397,12,244,153,0.3853904282115869,0.04918032786885246,0.030226700251889168,0.998242144583608,0.75,0.013333333333333332,11.416666666666666,55,14.416666666666666,6.833333333333333,232,0,0,0,9086,1.4920273348519362,0.5,0.13606145155178948,0.32478094038142147
linkstate-mpr,400,15,796,87,515,281,0.3530150753768844,0.16893203883495145,0.1092964824120603,0.9848270161766443,0.33852140077821014,0.04782321899736148,14.931034482758621,30,22.61627906976744,8.179487179487179,428,0,0,0,16681,2.9791485664639445,1.896551724137931,0.23994587387817642,0.41503788832033106
linkstate-mpr,600,15,1189,244,805,384,0.3229604709840202,0.3031055900621118,0.20521446593776282,0.95949345129673,0.26124197002141325,0.09407772979642195,24.934426229508198,85,33.25550660792952,11.875,561,0,0,0,22124,3.5347049781246307,2.889344262295082,0.2940314694455445,0.46739777975645225
linkstate-mpr,800,15,1585,410,1110,475,0.2996845425867508,0.36936936936936937,0.2586750788643533,0.9445680829938029,0.253242742433601,0.10737481667714226,28.13170731707317,100,38.41782729805014,16.69158878504673,700,0,0,16,27572,3.4235423542354235,2.851219512195122,0.32188676765261504,0.480481487349351
linkstate-mpr,1200,15,2387,767,1729,658,0.2756598240469208,0.44360902255639095,0.3213238374528697,0.9331380320523867,0.28240058910162,0.11636727758223084,30.164276401564535,105,43.36040609137056,17.121287128712872,962,0,0,72,37833,3.2691884925899255,2.5567144719687094,0.3588460543875285,0.4662256422617387
linkstate-mpr,1600,15,3174,1087,2279,895,0.2819785759294266,0.47696358051777094,0.3424700693131695,0.9242383182997174,0.2777210015329586,0.13482337765429647,34.44434222631095,105,47.3531746031746,16.87115544472153,1190,2,0,183,47565,3.284526682756771,2.5961361545538177,0.3774948797488549,0.42850812654671927
linkstate-mpr,2000,15,3966,1642,2963,1003,0.2528996469994957,0.5541680728990888,0.4140191628845184,0.9033347547974414,0.28974766190224105,0.1461894586894587,34.62911084043849,115,46.119491525423726,17.77777777777778,1321,0,0,305,52653,3.2279508904194043,2.4482338611449452,0.38743518663395615,0.3961779690981706
linkstate-mpr,3000,15,5959,2455,4418,1541,0.25860043631481794,0.5556813037573562,0.41198187615371706,0.9036472063079213,0.29851653696498054,0.1388511832043799,33.8704684317719,115,45.93005671077505,18.47342995169082,1961,2,0,1262,75867,3.128969319639158,2.29938900203666,0.40295439928651,0.32800931567403124
linkstate-mpr,100,16,199,4,124,75,0.3768844221105528,0.03225806451612903,0.020100502512562814,0.9987010175362633,0.6666666666666666,0.012499999999999999,5,10,7.25,4,120,0,0,0,4613,1.5,0.5,0.03588354773188896,0.11267605633802817
linkstate-mpr,200,16,397,4,251,146,0.3677581863979849,0.01593625498007968,0.010075566750629723,0.9993590428373037,0.6666666666666666,0.017421602787456445,5.75,10,8,5.5,247,0,0,0,9355,1.5,0.5,0.10361194171531635,0.23340441631698425
linkstate-mpr,400,16,796,24,517,279,0.35050251256281406,0.04642166344294004,0.03015075376884422,0.996703949856811,0.39344262295081966,0.025,10.041666666666666,20,15.9,5.052631578947368,493,0,0,0,18446,2.617821782178218,1.5,0.22929492207617283,0.4681141868512111
linkstate-mpr,600,16,1191,63,783,408,0.3425692695214106,0.08045977011494253,0.05289672544080604,0.9917953667953668,0.2850678733031674,0.044846241457858774,21.825396825396826,80,30.25423728813559,11.057971014492754,720,0,0,0,26715,3.16967908520841,2.1746031746031744,0.29393842476475834,0.5096314185498246
linkstate-mpr,800,16,1590,369,1120,470,0.29559748427672955,0.3294642857142857,0.2320754716981132,0.9515703351807865,0.2513623978201635,0.1333092485549133,34.05691056910569,110,44.13356164383562,19.744471744471745,751,0,0,4,28840,3.436651583710407,2.8401084010840107,0.3325939924680219,0.5102948155741595
linkstate-mpr,1200,16,2383,953,1784,599,0.25136382710868654,0.5341928251121076,0.39991607217792696,0.9056486149509405,0.27377190462510775,0.14890625,33.49108079748164,105,47.00924702774108,16.60019841269841,830,1,0,53,33360,3.3533765336666557,2.708289611752361,0.36456996794823415,0.48243524957889294
linkstate-mpr,1600,16,3177,1275,2370,807,0.25401322001888577,0.5379746835443038,0.40132200188857414,0.9095314020665521,0.2918287937743191,0.14343893438934388,32.23372549019608,110,44.23037190082645,16.683590875643855,1095,0,0,153,43771,3.201950494812259,2.4784313725490197,0.3775432706885853,0.43503209501437123
linkstate-mpr,2000,16,3967,1792,3034,933,0.23519032014116462,0.5906394199077126,0.4517267456516259,0.8899015481201398,0.2902964522922404,0.17679558011049726,33.04799107142857,105,47.35608999224205,18.216976393771972,1241,1,0,275,49620,3.2124218853875814,2.4815848214285716,0.3856919167956474,0.3967054042866259
linkstate-mpr,3000,16,5955,2994,4664,1291,0.21679261125104954,0.6419382504288165,0.5027707808564231,0.874318012324842,0.31168019987507806,0.16477347774402323,30.09185036740147,110,41.91989924433249,15.762093094006692,1670,0,0,889,65936,3.1312948477600364,2.3169672678690714,0.39718107523482477,0.32785101241607784
linkstate-mpr,100,17,199,4,126,73,0.36683417085427134,0.031746031746031744,0.020100502512562814,0.9991463935125907,1,0.0062499999999999995,4.75,10,4.75,0,122,0,0,0,4682,1,0,0.04706827309236948,0.29474384564204925
linkstate-mpr,200,17,397,14,253,144,0.36272040302267,0.05533596837944664,0.03526448362720403,0.9978471474703983,0.7,0.00875,6.285714285714286,15,7.3076923076923075,5.25,239,0,0,0,9270,1.4239713774597496,0.42857142857142855,0.1396906278434941,0.38028169014084506
linkstate-mpr,400,17,794,49,510,284,0.35768261964735515,0.09607843137254903,0.061712846347607056,0.9922235183025051,0.35,0.02382341501361338,13.795918367346939,45,19.022727272727273,9.170731707317072,461,0,0,0,17863,2.6305525460455037,1.7755102040816326,0.24652246889418927,0.46513793155231187
linkstate-mpr,600,17,1191,172,793,398,0.3341729638958858,0.21689785624211855,0.14441645675902604,0.9778337934621694,0.3104693140794224,0.043068910256410256,24.517441860465116,95,33.89171974522293,17.361290322580643,621,0,0,0,24439,2.9110840438489647,2.238372093023256,0.29289018901154024,0.4913265340789411
linkstate-mpr,800,17,1590,384,1113,477,0.3,0.3450134770889488,0.24150943396226415,0.9532057226122665,0.27176220806794055,0.0862843789322308,31.380208333333332,110,39.9533527696793,18.36082474226804,728,1,0,1,28782,3.204342581423402,2.6510416666666665,0.33258561629969147,0.4870834604344838
linkstate-mpr,1200,17,2388,797,1730,658,0.27554438860971525,0.46069364161849713,0.33375209380234505,0.9307069909714342,0.2837308650765397,0.12503137550200802,31.07151819322459,100,42.631975867269986,16.937129300118624,932,1,0,11,37718,3.201117746133823,2.564617314930991,0.3610848068684406,0.47156269196584744
linkstate-mpr,1600,17,3184,1314,2372,812,0.2550251256281407,0.5539629005059022,0.4126884422110553,0.9061852619118083,0.2960793150067598,0.1435249912617966,28.636225266362253,90,40.77222777222777,15.554073033707866,1057,1,0,43,42825,3.140405685850088,2.4086757990867578,0.3699341421166172,0.42797890018235574
linkstate-mpr,2000,17,3970,1760,2996,974,0.24534005037783374,0.5874499332443258,0.4433249370277078,0.8958963358885997,0.29724708664077015,0.17756255044390637,32.34375,110,42.70281456953642,17.123366440146366,1235,1,0,252,50703,3.1740994999576237,2.4732954545454544,0.38193356174346854,0.3935259064377929
linkstate-mpr,3000,17,5964,2815,4563,1401,0.23490945674044267,0.6169186938417708,0.4719986586183769,0.8810343069786409,0.3015532940546331,0.18690906193562093,31.39715808170515,110,45.28684807256236,16.32833957553059,1747,1,0,1312,67821,3.1993320323498287,2.3623445825932503,0.39723238258471305,0.33359362204514076
linkstate-mpr,100,18,198,4,122,76,0.3838383838383838,0.03278688524590164,0.020202020202020204,0.9991226146084667,1,0.008012820512820514,21.25,70,21.25,0,118,0,0,0,4555,1,0,0.013769363166953529,0.08749210360075806
linkstate-mpr,200,18,397,2,239,158,0.3979848866498741,0.008368200836820083,0.005037783375314861,0.9997865528281751,1,0.0062499999999999995,5,10,5,0,237,0,0,0,9368,1,0,0.10566623285614175,0.3344726174389953
linkstate-mpr,400,18,794,21,505,289,0.36397984886649876,0.041584158415841586,0.02644836272040302,0.9952913478516775,0.23863636363636365,0.046378091872791516,51.61904761904762,125,56.05555555555556,45.34782608695652,484,0,0,0,18601,3.1559139784946235,2.4761904761904763,0.21727648051882928,0.415739918898693
linkstate-mpr,600,18,1195,40,755,440,0.3682008368200837,0.052980132450331126,0.03347280334728033,0.9966051500595905,0.425531914893617,0.04496402877697842,19.975,95,26.18421052631579,13.696969696969697,715,0,0,0,27595,2.4193781634128704,1.425,0.2898939054108811,0.4756712832108536
linkstate-mpr,800,18,1593,282,1080,513,0.3220338983050847,0.2611111111111111,0.17702448210922786,0.9697083255262008,0.2907216494845361,0.08892532795156408,29.634751773049647,120,35.50819672131148,21.046666666666667,796,2,0,1,31051,3.0898259428097803,2.326241134751773,0.31594212834962654,0.5014418722890418
linkstate-mpr,1200,18,2387,739,1721,666,0.2790113112693758,0.42940151074956423,0.3095936321742773,0.9382939233976908,0.288671875,0.1140432098765432,28.90257104194858,100,40.74471544715447,16.984189723320156,982,0,0,1,38926,3.1737203724031384,2.499323410013532,0.34872206102653175,0.474134003030592
linkstate-mpr,1600,18,3185,1036,2301,884,0.27755102040816326,0.45023902651021297,0.3252747252747253,0.9353622106049291,0.29924898902368574,0.11653018986772248,31.352316602316602,115,41.13196814562002,17.457960644007155,1265,0,0,130,49968,3.031422661717621,2.3175675675675675,0.36377318389102414,0.44415737444772196
linkstate-mpr,2000,18,3975,1542,2948,1027,0.25836477987421386,0.5230664857530529,0.3879245283018868,0.9178475250064119,0.3008780487804878,0.16668107921134556,34.72243839169909,115,45.52253116011505,19.815191387559807,1406,0,0,187,57072,3.0744370646363195,2.439040207522698,0.37533649660790913,0.4129667468139095
linkstate-mpr,3000,18,5966,2617,4527,1439,0.24120013409319477,0.578087033355423,0.4386523633925578,0.8950835153160597,0.29444194419441944,0.18744269997708,36.46503630110814,120,48.98512089274644,19.876912840984698,1908,2,0,891,74936,3.238787569140547,2.419564386702331,0.3933598005890353,0.3338489162300725
linkstate-mpr,100,19,198,8,118,80,0.40404040404040403,0.06779661016949153,0.04040404040404041,0.996900597741864,0.5714285714285714,0.012499999999999999,7.5,20,10.75,6.25,110,0,0,0,4503,1.7421383647798743,0.75,0.06940533377505384,0.2739566332478433
linkstate-mpr,200,19,394,13,244,150,0.38071065989847713,0.05327868852459016,0.03299492385786802,0.9979111697449429,0.6842105263157895,0.01015625,6.3076923076923075,15,8.384615384615385,5.6,231,0,0,0,9077,1.45,0.46153846153846156,0.11075194335411376,0.30513398150343846
linkstate-mpr,400,19,794,19,487,307,0.3866498740554156,0.039014373716632446,0.02392947103274559,0.9983642311886587,0.6333333333333333,0.015224358974358974,7,15,9.894736842105264,5.090909090909091,468,0,0,0,18310,1.6125166444740346,0.5789473684210527,0.22639745746868573,0.4266370765793459
linkstate-mpr,600,19,1189,140,788,401,0.33725820016820857,0.17766497461928935,0.11774600504625736,0.9817344408140771,0.3017241379310345,0.05997258396161754,18.864285714285714,60,28.5,14.368794326241135,648,0,0,0,24939,2.975609756097561,2.2857142857142856,0.2788519291822784,0.48457714925791096
linkstate-mpr,800,19,1588,253,1073,515,0.3243073047858942,0.23578751164958062,0.15931989924433249,0.9735894357743097,0.2948717948717949,0.07845447779707267,20.857707509881422,60,31.70689655172414,12.51639344262295,820,0,0,0,31629,3.1755803368229403,2.5019762845849804,0.3160466465689119,0.4715785552463927
linkstate-mpr,1200,19,2379,673,1686,693,0.29129886506935687,0.39916963226571767,0.2828919714165616,0.9394648513213256,0.2627879734478719,0.12041941024906958,35.010401188707284,115,45.54816112084063,19.181571815718158,1013,0,0,10,39735,3.317589576547231,2.7057949479940566,0.3533312232574454,0.46988324141028975
linkstate-mpr,1600,19,3173,1230,2363,810,0.2552789158525055,0.520524756665256,0.3876457611093602,0.9134108558322939,0.2857806691449814,0.1417704011065007,30.03008130081301,90,43.979674796747965,16.357088122605365,1131,2,0,16,45386,3.207002566252509,2.5609756097560976,0.3675594246743187,0.43618657294881485
linkstate-mpr,2000,19,3970,1658,3002,968,0.24382871536523928,0.5522984676882079,0.41763224181360203,0.906272854198524,0.29402376307856004,0.15193167656330178,32.71049457177322,105,45.62969588550984,17.56457980823463,1344,0,0,183,54342,3.2249449030667514,2.5554885404101326,0.38176813886218064,0.4057511877876614
linkstate-mpr,3000,19,5951,2815,4596,1355,0.2276928247353386,0.6124891209747607,0.4730297429003529,0.8854520692489847,0.3015209940017138,0.17773259925244975,32.71971580817051,110,47.63792048929663,17.62892880051315,1781,0,0,400,71767,3.2189570818108626,2.458969804618117,0.39689690620491236,0.3340097142493982
linkstate-mpr,100,20,198,5,124,74,0.37373737373737376,0.04032258064516129,0.025252525252525252,0.9989035087719298,1,0.005208333333333334,5,10,5,0,119,0,0,0,4555,1,0,0.06570841889117043,0.20433506434861143
linkstate-mpr,200,20,398,29,256,142,0.35678391959798994,0.11328125,0.0728643216080402,0.9935359491948288,0.5087719298245614,0.01294642857142857,8.03448275862069,20,12.89655172413793,4.8125,227,0,0,0,8761,1.9472803347280334,1.0344827586206897,0.15464089875618564,0.2779325937220674
linkstate-mpr,400,20,794,106,532,262,0.32997481108312343,0.19924812030075187,0.13350125944584382,0.9836572175670054,0.38545454545454544,0.033125,16.358490566037737,90,23.557692307692307,10.098901098901099,426,0,0,0,16552,2.5344740815299445,1.5849056603773586,0.23692923360396154,0.41042560211151435
linkstate-mpr,600,20,1192,200,816,376,0.31543624161073824,0.24509803921568626,0.16778523489932887,0.9748731379931249,0.3257328990228013,0.052083333333333336,16.265,45,25.323076923076922,7.229050279329609,616,0,0,0,23822,2.97974143675863,2.15,0.28500407565982566,0.46734462663582155
linkstate-mpr,800,20,1590,355,1134,456,0.28679245283018867,0.31305114638447973,0.22327044025157233,0.9635683657349196,0.3141592920353982,0.06514239577216675,18.847887323943663,65,28.18918918918919,9.935975609756097,779,0,0,0,29887,3.0326483132997284,2.287323943661972,0.328201155053079,0.49070926507928725
